ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Group
GO:0071383	cellular response to steroid hormone stimulus	17/1432	5.16938145909405	0.0033714912422141	0.0260040596627371	0.0189614695426778	Agtr1b/Atp1a1/Lmo3/Esr2/Npc1/Kmt2d/Zfp366/Cry1/Nr0b1/ND3/Ar/Hmga2/Mgarp/Zmiz1/Ppargc1b/Cry2/Park7	17	Ablated
GO:0046620	regulation of organ growth	14/1432	5.44701319569233	0.00352307172558287	0.0271362684950126	0.0197870461475457	G6pd2/Mapk14/Adrb1/Hey2/Nkx2-5/Flvcr1/Ppara/Notch1/Prox1/Acacb/Serp1/Akt1/Rbp4/Cacna2d2	14	Ablated
GO:0062013	positive regulation of small molecule metabolic process	17/1432	5.16333914463809	0.00358785716593364	0.0275803768983821	0.0201108781981314	Ces1c/Ces1a/Adora2b/Star/Lhcgr/Ppara/Adra1b/Pou1f1/Cpt1a/Prkce/Hmgb1/Foxo1/Akt1/Esrrb/Ndufc2/Sorbs1/Park7	17	Ablated
GO:2001257	regulation of cation channel activity	18/1432	5.08237008210442	0.00359046007250062	0.0275803768983821	0.0201108781981314	Stim2/Asic2/Nipsnap2/Adrb1/Cnih3/Jph2/Fgf14/Mmp9/Hrc/Nedd4l/Stim1/Myo5a/Ednra/Hap1/Nlgn1/Homer1/Hcn1/Park7	18	Ablated
GO:0051339	regulation of lyase activity	7/1432	6.56175486629032	0.00362244931592405	0.027713669727099	0.0202080717880843	Ftmt/Adora2b/Adrb1/Palm/Npffr2/Stim1/Park7	7	Ablated
GO:0099084	postsynaptic specialization organization	7/1432	6.56175486629032	0.00362244931592405	0.027713669727099	0.0202080717880843	Ptprd/Cadm1/Ophn1/Lrrtm2/Dgkz/Nlgn1/Tmem108	7	Ablated
GO:0009064	glutamine family amino acid metabolic process	9/1432	6.1321922066031	0.00362736689672031	0.027713669727099	0.0202080717880843	Dglucy/Asns/Nit2/Got2/Agmat/Otc/Fh1/Ctps/Ddah1	9	Ablated
GO:0010658	striated muscle cell apoptotic process	9/1432	6.1321922066031	0.00362736689672031	0.027713669727099	0.0202080717880843	Naca/Hey2/Camk2d/Npm1/Pcmt1/Nkx2-5/Capn2/Camk2a/Capn1	9	Ablated
GO:0032801	receptor catabolic process	6/1432	6.84133972850949	0.00364072101057236	0.0277409239367402	0.0202279448337828	Abca2/Uvrag/Capn1/Znrf3/Furin/Mvb12a	6	Ablated
GO:0035767	endothelial cell chemotaxis	6/1432	6.84133972850949	0.00364072101057236	0.0277409239367402	0.0202279448337828	P2rx4/Notch1/Met/Prkd2/Hmgb1/Fgf4	6	Ablated
GO:0032890	regulation of organic acid transport	11/1432	5.80941881434005	0.00365338654610753	0.027800064872327	0.0202710688330121	Tnfrsf11a/Grm2/Ptges/Fabp3/Slc38a3/Adora2a/Slc43a1/Slc15a1/Dtnbp1/Htr1a/Akt1	11	Ablated
GO:0042063	gliogenesis	29/1432	4.43468527562123	0.00372383247236736	0.0282981317504699	0.0206342459700672	Mycn/Hes5/Idh2/Enpp2/Abca2/Ptprz1/Daam2/Metrn/Lef1/Ptprj/Mboat7/Adora2a/Gpr157/Vim/Rtn4/P2rx4/Cdk5r1/Notch1/Ntf3/Hmga2/Lrp8/Zmiz1/Ldlr/Clcf1/Socs7/Sox10/Akt1/Fgf10/Tenm4	29	Ablated
GO:0030166	proteoglycan biosynthetic process	8/1432	6.32408321441321	0.00375275366235044	0.02847973294761	0.0207666647390265	Chst13/Dse/Pxylp1/Hs2st1/Ndst1/Hs6st3/Ext1/B3gat1	8	Ablated
GO:0001975	response to amphetamine	5/1432	7.18428447963632	0.00379146656990747	0.0285822127457519	0.0208413902855916	Ppp1r1b/Hprt/Adora2a/Adra1b/Ednra	5	Ablated
GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	5/1432	7.18428447963632	0.00379146656990747	0.0285822127457519	0.0208413902855916	Agtr1b/Nrarp/Il12a/Ngfr/Fgfbp1	5	Ablated
GO:0002115	store-operated calcium entry	5/1432	7.18428447963632	0.00379146656990747	0.0285822127457519	0.0208413902855916	Ms4a1/Stim2/Stim1/Homer1/Stc2	5	Ablated
GO:0015012	heparan sulfate proteoglycan biosynthetic process	5/1432	7.18428447963632	0.00379146656990747	0.0285822127457519	0.0208413902855916	Pxylp1/Hs2st1/Ndst1/Hs6st3/Ext1	5	Ablated
GO:1903427	negative regulation of reactive oxygen species biosynthetic process	5/1432	7.18428447963632	0.00379146656990747	0.0285822127457519	0.0208413902855916	Eef1a1/Ctns/Ppara/Ndufc2/Park7	5	Ablated
GO:0099565	chemical synaptic transmission, postsynaptic	12/1432	5.67015674700654	0.00379814399807847	0.0285945263281631	0.0208503690227918	Adrb1/Bscl2/Adora2a/P2rx4/Met/Rims1/Nlgn1/Sez6/Ngfr/Tmem108/Pclo/Baiap2	12	Ablated
GO:0009266	response to temperature stimulus	17/1432	5.15733312057788	0.00381555485668927	0.028687507271315	0.0209181682566226	Prkaca/Dnaja3/Adrb1/Acadvl/Irak1/Acadm/Acot11/Ucp2/Hspb2/Ano3/Trpv4/Tmem135/Ephb1/Acadl/Ngfr/Akt1/Rho	17	Ablated
GO:0055017	cardiac muscle tissue growth	13/1432	5.54793911428229	0.00383345196483071	0.0287838929650666	0.020988450144148	G6pd2/Mapk14/Sorbs2/Adrb1/Hey2/Camk2d/Nkx2-5/Heg1/Ppara/Adra1b/Notch1/Rbp4/Tenm4	13	Ablated
GO:0034614	cellular response to reactive oxygen species	15/1432	5.33368451038533	0.0039428938909279	0.029374782021615	0.0214193107479983	Atp7a/Nqo1/Prdx3/Romo1/Sod2/Mmp9/Ppif/Fancc/Capn1/Ednra/Cyp1b1/Met/Akt1/Ppargc1b/Park7	15	Ablated
GO:0001660	fever generation	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Ccl5/Tnfrsf11a/Ptges/Ptger3	4	Ablated
GO:0009083	branched-chain amino acid catabolic process	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Hsd17b10/Bckdha/Acat1/Bcat2	4	Ablated
GO:0014841	skeletal muscle satellite cell proliferation	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Myog/Angpt1/Paxbp1/Ephb1	4	Ablated
GO:0015816	glycine transport	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Slc36a3/Slc6a17/Slc25a38/Slc36a1	4	Ablated
GO:0016081	synaptic vesicle docking	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Camk2a/Rims1/Ppfia3/Syde1	4	Ablated
GO:0036444	calcium import into the mitochondrion	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Micu2/Psen2/Afg3l2/Akt1	4	Ablated
GO:0046459	short-chain fatty acid metabolic process	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Crat/Acads/Acss1/Tyrp1	4	Ablated
GO:0046479	glycosphingolipid catabolic process	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Galc/Hexa/Gm2a/Naga	4	Ablated
GO:0048755	branching morphogenesis of a nerve	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Map3k13/Rtn4/Cpe/Shox2	4	Ablated
GO:0060019	radial glial cell differentiation	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Hes5/Lef1/Gpr157/Fgf10	4	Ablated
GO:0070071	proton-transporting two-sector ATPase complex assembly	4/1432	7.63626960337937	0.00397432665559688	0.029374782021615	0.0214193107479983	Atp5d/Atpaf1/Atpaf2/Atp23	4	Ablated
GO:0007219	Notch signaling pathway	18/1432	5.07132024591784	0.00403599451027567	0.0297917355192094	0.0217233421626269	Hes5/Sorbs2/Nod2/Hey2/Psen2/Nrarp/Bmp2k/Ift88/Hif1an/Tspan15/Ptp4a3/Krt19/Notch1/Jag2/Spen/Zmiz1/Angpt4/Fgf10	18	Ablated
GO:0055088	lipid homeostasis	17/1432	5.15136295359137	0.00405502441167408	0.0298932813911318	0.0217973867150012	Ces1c/Ces1a/Adrb1/Mttp/Abca2/Acox1/Npc1/Fabp3/Slc37a4/Rtn4/Tlcd4/Raly/Atp13a2/Soat1/Abca1/Cln8/Ldlr	17	Ablated
GO:0031345	negative regulation of cell projection organization	20/1432	4.92346879951857	0.00410980816195083	0.0302577954157133	0.0220631806588939	Sema6c/Plxna3/Ptprz1/Cdk10/Epha3/Id1/Vim/Rtn4/Cdk5r1/Dtnbp1/Crmp1/Trpv4/Ifrd1/Flna/Nlgn1/Dync1i2/Sez6/Sema4c/Ngfr/Spg20	20	Ablated
GO:0060606	tube closure	13/1432	5.53912848460014	0.00413612140681873	0.0304120262714078	0.022175641701928	Folr1/Prkaca/Adm/Phactr4/Ptch1/Brd2/Lias/Traf6/Zeb2/Dlc1/Sema4c/Fgf10/Shroom3	13	Ablated
GO:0010874	regulation of cholesterol efflux	7/1432	6.53765731471126	0.00416501947856397	0.0305058080413167	0.0222440248773571	Ces1c/Ces1a/Abca2/Ptch1/Irak1/Egf/Abca1	7	Ablated
GO:0014046	dopamine secretion	7/1432	6.53765731471126	0.00416501947856397	0.0305058080413167	0.0222440248773571	Grm2/Rtn4/Syt10/Dtnbp1/Chrna6/Myo5a/Syt12	7	Ablated
GO:0014059	regulation of dopamine secretion	7/1432	6.53765731471126	0.00416501947856397	0.0305058080413167	0.0222440248773571	Grm2/Rtn4/Syt10/Dtnbp1/Chrna6/Myo5a/Syt12	7	Ablated
GO:0033673	negative regulation of kinase activity	21/1432	4.85479193372235	0.00420109522418694	0.0306907330230873	0.0223788672617771	Dnaja3/Tsg101/Npm1/Psen2/Heg1/Mvp/Prdx3/Ptprj/Adora2a/Coro1c/Dusp22/Pkib/Dtnbp1/Cdkn2c/Hyal2/Pik3cb/Ptprb/Pkig/Akt1/Prkar1b/Park7	21	Ablated
GO:0048545	response to steroid hormone	21/1432	4.85479193372235	0.00420109522418694	0.0306907330230873	0.0223788672617771	Adh1/Agtr1b/Atp1a1/Lmo3/Esr2/Npc1/Kmt2d/Zfp366/Adra1b/Cry1/Nr0b1/ND3/Ar/Hmga2/Mgarp/Zmiz1/Kcnma1/Hmgb1/Ppargc1b/Cry2/Park7	21	Ablated
GO:1904375	regulation of protein localization to cell periphery	15/1432	5.32656704261646	0.00421609137598796	0.0307606460881283	0.0224298460116571	Tamalin/Camk2b/Abca2/Camk2d/Magi2/Wnk3/Epha3/Camk2a/Clip3/Tnik/Myo5a/Ar/Epb41/Akt1/Sorbs1	15	Ablated
GO:0010828	positive regulation of glucose transmembrane transport	8/1432	6.30503501944251	0.00423243330707052	0.0308005961717366	0.0224589765514032	Aoc3/Mapk14/Braf/Gpc3/Clip3/Met/Akt1/Sorbs1	8	Ablated
GO:0014014	negative regulation of gliogenesis	8/1432	6.30503501944251	0.00423243330707052	0.0308005961717366	0.0224589765514032	Mycn/Hes5/Idh2/Daam2/Notch1/Hmga2/Ldlr/Sox10	8	Ablated
GO:0034101	erythrocyte homeostasis	16/1432	5.23190181607539	0.00429094011945355	0.0310687267235063	0.0226544902272209	G6pd2/Hba-a1/Mapk14/Epas1/Flvcr1/Mb/Rps24/Ptbp3/Fam210b/Cdin1/Dyrk3/Slc25a38/Slc25a5/Srf/Gpi1/Add1	16	Ablated
GO:0009225	nucleotide-sugar metabolic process	6/1432	6.80959103019491	0.00429668049942299	0.0310687267235063	0.0226544902272209	Gnpda2/Pgm3/Gmds/Pmm2/B4galnt2/Gne	6	Ablated
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	6/1432	6.80959103019491	0.00429668049942299	0.0310687267235063	0.0226544902272209	Esr2/Mmp9/Egf/Hap1/Afap1l2/Adra2a	6	Ablated
GO:0060561	apoptotic process involved in morphogenesis	6/1432	6.80959103019491	0.00429668049942299	0.0310687267235063	0.0226544902272209	Nkx2-5/Fzd5/Lef1/Notch1/Jag2/Fgf4	6	Ablated
GO:0070296	sarcoplasmic reticulum calcium ion transport	6/1432	6.80959103019491	0.00429668049942299	0.0310687267235063	0.0226544902272209	Ryr2/Camk2d/Tmem38a/Zmpste24/Hrc/Dhrs7c	6	Ablated
GO:0008593	regulation of Notch signaling pathway	11/1432	5.78669056326249	0.00435796889006737	0.031369547813654	0.0228738409752429	Hes5/Nod2/Hey2/Nrarp/Bmp2k/Hif1an/Tspan15/Notch1/Jag2/Zmiz1/Fgf10	11	Ablated
GO:0014032	neural crest cell development	11/1432	5.78669056326249	0.00435796889006737	0.031369547813654	0.0228738409752429	Folr1/Sema6c/Phactr4/Pef1/Coro1c/Pitx2/Ednra/Kitl/Sox10/Zeb2/Sema4c	11	Ablated
GO:0032526	response to retinoic acid	11/1432	5.78669056326249	0.00435796889006737	0.031369547813654	0.0228738409752429	Adh1/Yes1/Scamp3/Tead1/Tek/Epha3/Hsd17b2/Gdap1/Abca1/Rbp4/Add1	11	Ablated
GO:0007631	feeding behavior	14/1432	5.42329666907501	0.00436595047185977	0.031369547813654	0.0228738409752429	Aoc3/Agtr1b/Dach1/Tbr1/Mc4r/Bbs12/Esr2/Ift88/Adora2a/Htr1a/Cpt1a/Bbip1/En1/Iapp	14	Ablated
GO:0045807	positive regulation of endocytosis	14/1432	5.42329666907501	0.00436595047185977	0.031369547813654	0.0228738409752429	Wasl/Amph/Dnm1/Tsg101/Cbll1/Magi2/Angpt1/Gpc3/Egf/Clip3/Dtnbp1/Ntf3/Nlgn1/Add1	14	Ablated
GO:0072665	protein localization to vacuole	9/1432	6.100939663099	0.00448820287086299	0.0321663995890294	0.023454884122535	Hgs/Lhcgr/Vps37c/Rtn4/Glmp/Atp13a2/Zfyve16/Scarb2/Ap3b1	9	Ablated
GO:1905710	positive regulation of membrane permeability	9/1432	6.100939663099	0.00448820287086299	0.0321663995890294	0.023454884122535	Chchd10/Vdac2/Slc35f6/Eya2/Ppif/Spg7/Slc25a5/Rhot1/Stpg1	9	Ablated
GO:0002090	regulation of receptor internalization	10/1432	5.93152151114095	0.00450100884022717	0.0322018952067938	0.0234807665841148	Magi2/Angpt1/Lrpap1/Ophn1/Pacsin1/Egf/Dtnbp1/Ntf3/Lrrtm2/Hap1	10	Ablated
GO:0009855	determination of bilateral symmetry	15/1432	5.31949987539337	0.00450451629899232	0.0322018952067938	0.0234807665841148	Folr1/Nkx2-5/Ift88/Daam2/Pitx2/Drc1/Notch1/Alg5/Zic3/Gm572/Fgf10/Sox17/Foxj1/Srf/Pcsk6	15	Ablated
GO:0008643	carbohydrate transport	16/1432	5.2254709257451	0.00456804717951052	0.0325546305875449	0.0237379718538104	Aoc3/Yes1/Mapk14/Slc2a1/Grb10/Slc23a1/Braf/Slc37a2/Gpc3/Tmem144/Clip3/Mfsd12/Ednra/Met/Akt1/Sorbs1	16	Ablated
GO:0002244	hematopoietic progenitor cell differentiation	17/1432	5.13952849594437	0.00457108589657536	0.0325546305875449	0.0237379718538104	Tcaf2/Hes5/Psen2/Braf/Ptprz1/Sbds/Eef2/Slc37a4/Notch1/Fst/Bves/Kcnab2/Hyal2/Tmem91/Srf/Ext1/Ap3b1	17	Ablated
GO:0007254	JNK cascade	17/1432	5.13952849594437	0.00457108589657536	0.0325546305875449	0.0237379718538104	Ltbr/Map3k13/Nod2/Irak1/Magi3/Traf6/Dusp22/Fgf14/Tpd52l1/Tnik/Trpv4/Traf1/Ephb1/Hmgb1/Akt1/Irak4/Map4k1	17	Ablated
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	5/1432	7.13983271706548	0.00465033353842202	0.0328712479168509	0.0239688407998205	Ryr2/Camk2d/Tmem38a/Hrc/Dhrs7c	5	Ablated
GO:0021535	cell migration in hindbrain	5/1432	7.13983271706548	0.00465033353842202	0.0328712479168509	0.0239688407998205	Lef1/Flna/Ephb1/Socs7/Sema4c	5	Ablated
GO:0030539	male genitalia development	5/1432	7.13983271706548	0.00465033353842202	0.0328712479168509	0.0239688407998205	Dhcr24/Srd5a2/Ar/Fgf10/Klhl10	5	Ablated
GO:0031649	heat generation	5/1432	7.13983271706548	0.00465033353842202	0.0328712479168509	0.0239688407998205	Ccl5/Tnfrsf11a/Adrb1/Ptges/Ptger3	5	Ablated
GO:0051450	myoblast proliferation	5/1432	7.13983271706548	0.00465033353842202	0.0328712479168509	0.0239688407998205	Ankrd2/Pitx2/Paxbp1/Met/Meis2	5	Ablated
GO:2001026	regulation of endothelial cell chemotaxis	5/1432	7.13983271706548	0.00465033353842202	0.0328712479168509	0.0239688407998205	P2rx4/Notch1/Met/Prkd2/Fgf4	5	Ablated
GO:0061448	connective tissue development	25/1432	4.61236645285869	0.00466801262923786	0.0329551227834986	0.0240300001245554	Mycn/Hes5/Hoxa3/Mapk14/Atp7a/Lmna/Frzb/Bscl2/Col9a1/Pthlh/Runx2/Zmpste24/Notch1/Trpv4/Esrra/Hmga2/Dyrk1b/Klf7/Shox2/Serpinh1/Pdgfd/Srf/Ext1/Spg20/Fgf4	25	Ablated
GO:0043010	camera-type eye development	31/1432	4.33252755786793	0.00468020859454534	0.0329626114420924	0.0240354606554757	Hes5/Agtpbp1/Ctns/Phactr4/Fzd5/Grm6/Ache/Irx5/Irx6/Pitx2/Slc17a6/Crybb3/Tmem231/Vim/Gje1/Prox1/Hipk1/Cyp1b1/Gja8/Slc4a7/Mertk/Cln8/Ephb1/Tmod1/Zeb2/Arhgef15/Fgf10/Rbp4/Srf/Hcn1/Rho	31	Ablated
GO:0048640	negative regulation of developmental growth	14/1432	5.41551452863296	0.00468070245385155	0.0329626114420924	0.0240354606554757	G6pd2/Sema6c/Plxna3/Adrb1/Ptch1/Ppara/Rtn4/Cdk5r1/Ifrd1/Rai1/Sema4c/Rbp4/Stc2/Spg20	14	Ablated
GO:1905475	regulation of protein localization to membrane	19/1432	4.98202210827014	0.00469194981545222	0.0329804745415922	0.0240484859531213	Tcaf2/Tcaf1/Tamalin/Sorbs2/Camk2b/Gsn/Camk2d/Magi2/Wnk3/Gpc3/Epha3/Cdk5r1/Camk2a/Clip3/Tnik/Myo5a/Ar/Akt1/Sorbs1	19	Ablated
GO:0060348	bone development	22/1432	4.78226548965408	0.00469487439673044	0.0329804745415922	0.0240484859531213	Mapk14/Bbx/Acp5/Wasf2/Sbds/Cadm1/Col9a1/Pthlh/Pitx2/Has2/Runx2/Foxn3/Zmpste24/Dhrs3/Gpr68/Papss2/Trpv4/Shox2/Serpinh1/Srf/Ext1/Fgf4	22	Ablated
GO:0007018	microtubule-based movement	33/1432	4.2518793400336	0.00474220191293258	0.0331169450405575	0.0241479966158089	Kifc1/Agtpbp1/Ndel1/Ddx4/Bbs12/Ap3m2/Armc2/Stau2/Ift88/Tppp2/Drc1/Bloc1s6/Tekt3/Clip3/Dtnbp1/Dync2i2/Dnah12/Myo5a/Spg7/Kif13a/Met/Mgarp/Kif13b/Hap1/Stard7/Dync1i2/Dnah2/Tmem108/Spef2/Cfap157/Rhot1/Kif2a/Ap3b1	33	Ablated
GO:0010827	regulation of glucose transmembrane transport	11/1432	5.77551726266437	0.00474860109344452	0.0331169450405575	0.0241479966158089	Aoc3/Yes1/Mapk14/Grb10/Braf/Gpc3/Clip3/Ednra/Met/Akt1/Sorbs1	11	Ablated
GO:0060079	excitatory postsynaptic potential	11/1432	5.77551726266437	0.00474860109344452	0.0331169450405575	0.0241479966158089	Bscl2/Adora2a/P2rx4/Met/Rims1/Nlgn1/Sez6/Ngfr/Tmem108/Pclo/Baiap2	11	Ablated
GO:0043090	amino acid import	8/1432	6.28634288643036	0.00475792728636056	0.0331169450405575	0.0241479966158089	Sfxn2/Slc6a14/Slc43a1/Slc25a38/Cln8/Slc36a1/Slc1a5/Slc7a5	8	Ablated
GO:0045103	intermediate filament-based process	8/1432	6.28634288643036	0.00475792728636056	0.0331169450405575	0.0241479966158089	Des/Ndel1/Sync/Vim/Arhgef28/Synm/Cln8/Raf1	8	Ablated
GO:0045604	regulation of epidermal cell differentiation	8/1432	6.28634288643036	0.00475792728636056	0.0331169450405575	0.0241479966158089	Mycn/Hes5/Hey2/Ptch1/Notch1/Grhl1/Klf7/Mafg	8	Ablated
GO:0048066	developmental pigmentation	8/1432	6.28634288643036	0.00475792728636056	0.0331169450405575	0.0241479966158089	Sod2/Bloc1s6/Tyrp1/Myo5a/Kitl/Sox10/Zeb2/Vps33a	8	Ablated
GO:0048730	epidermis morphogenesis	7/1432	6.51412681730107	0.0047668772540298	0.0331169450405575	0.0241479966158089	Atp7a/Foxq1/Notch1/Fst/Ngfr/Fgf10/Ext1	7	Ablated
GO:0086009	membrane repolarization	7/1432	6.51412681730107	0.0047668772540298	0.0331169450405575	0.0241479966158089	Atp1a1/Kcnh2/Gja5/Zmpste24/Nedd4l/Flna/Atp1b1	7	Ablated
GO:0009799	specification of symmetry	15/1432	5.31248230273472	0.00480878065602131	0.033253879564294	0.0242478456330333	Folr1/Nkx2-5/Ift88/Daam2/Pitx2/Drc1/Notch1/Alg5/Zic3/Gm572/Fgf10/Sox17/Foxj1/Srf/Pcsk6	15	Ablated
GO:0030326	embryonic limb morphogenesis	15/1432	5.31248230273472	0.00480878065602131	0.033253879564294	0.0242478456330333	Mycn/Psen2/Ptch1/Ift88/Flvcr1/Lef1/Gpc3/Pitx2/Gja5/Runx2/Tmem231/Notch1/Shox2/En1/Fgf4	15	Ablated
GO:0035113	embryonic appendage morphogenesis	15/1432	5.31248230273472	0.00480878065602131	0.033253879564294	0.0242478456330333	Mycn/Psen2/Ptch1/Ift88/Flvcr1/Lef1/Gpc3/Pitx2/Gja5/Runx2/Tmem231/Notch1/Shox2/En1/Fgf4	15	Ablated
GO:0031396	regulation of protein ubiquitination	20/1432	4.90935091797278	0.00481005137462005	0.033253879564294	0.0242478456330333	Xiap/Dnaja3/Nod2/Otub1/Npm1/Psen2/Rpl5/Pef1/Angpt1/Fbxo5/Dcun1d2/Cry1/Prkce/Fbxo33/Dcun1d4/Fbxo2/Akt1/Mapk15/Limk1/Park7	20	Ablated
GO:0021761	limbic system development	12/1432	5.640597944765	0.00483350471434957	0.0333753206158925	0.0243363972219383	Tbr1/Plxna3/Uqcrq/Lef1/Pitx2/Cdk5r1/Prox1/Lrp8/Hap1/Zeb2/Tmem108/Srf	12	Ablated
GO:0008360	regulation of cell shape	16/1432	5.21908112764632	0.00485958704369313	0.0334738747882094	0.0244082603064308	Aldoa/Rnd1/Plxna3/Palm/Phip/Brwd3/Gna13/Zmpste24/Bves/Sh3kbp1/Plekho1/Dlc1/Mark2/Epb41/Shroom3/Baiap2	16	Ablated
GO:0030856	regulation of epithelial cell differentiation	16/1432	5.21908112764632	0.00485958704369313	0.0334738747882094	0.0244082603064308	Btg1/Mycn/Hes5/Hey2/Ptch1/Frzb/Id1/Mmp9/Notch1/Grhl1/Klf7/Foxp4/Zeb2/Mafg/Foxj1/Add1	16	Ablated
GO:0045137	development of primary sexual characteristics	22/1432	4.77815870770143	0.0049264552924527	0.0338932949671291	0.0247140903595577	Adam29/Dach1/Dmrt1/Dach2/Esr2/Fancg/Lhcgr/Angpt1/Irx5/Zp3/Lhx8/Srd5a2/Inha/Fst/Nr0b1/Sgpl1/Ar/Hmga2/Kitl/Flna/Rbp4/Klhl10	22	Ablated
GO:0008543	fibroblast growth factor receptor signaling pathway	10/1432	5.91861810630504	0.00493982296608494	0.0339029738435055	0.0247211479391048	Creb3l1/Runx2/Lrit3/Ndst1/Prkd2/Ngfr/Fgfbp1/Fgf10/Ext1/Fgf4	10	Ablated
GO:0045453	bone resorption	10/1432	5.91861810630504	0.00493982296608494	0.0339029738435055	0.0247211479391048	Tnfrsf11a/Mc4r/Rab3d/Acp5/Traf6/Pdk4/Tmem64/Ppargc1b/Ext1/Iapp	10	Ablated
GO:0046578	regulation of Ras protein signal transduction	19/1432	4.9770095664466	0.00495125332546377	0.0339403326506095	0.0247483889888579	Dennd3/Camk2d/Heg1/Ralgps2/Ophn1/Adra1b/Rtn4/Notch1/Arhgef28/Dennd4a/Met/Kitl/Abca1/Pik3cb/Dgkz/Syde1/Dlc1/Ngfr/Fgf10	19	Ablated
GO:1903307	positive regulation of regulated secretory pathway	9/1432	6.08567219096821	0.00497428277390523	0.0340570157551555	0.0248334712091607	Itgb2l/Adora2b/Rab3d/Syt10/Sphk2/Cadps/Nlgn1/Doc2b/Gab2	9	Ablated
GO:0010614	negative regulation of cardiac muscle hypertrophy	6/1432	6.77881937152815	0.00503585402409057	0.0343954897139391	0.0250802774287935	G6pd2/Lmna/Ppara/P2rx4/Notch1/Foxo1	6	Ablated
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	6/1432	6.77881937152815	0.00503585402409057	0.0343954897139391	0.0250802774287935	Creb3l1/Runx2/Lrit3/Prkd2/Ngfr/Fgfbp1	6	Ablated
GO:0051017	actin filament bundle assembly	17/1432	5.12783245618118	0.00513974590120899	0.0349106258650313	0.0254559010262606	Itgb5/Braf/Wasf2/Id1/Fhod1/Baiap2l2/Pak2/Met/Flna/Dlc1/Arhgef15/Srf/Baiap2/Sorbs1/Limk1/Add1/Pdxp	17	Ablated
GO:0010927	cellular component assembly involved in morphogenesis	13/1432	5.51315299819688	0.00516148615196336	0.0349106258650313	0.0254559010262606	Mybpc3/Myoz2/Abca2/Nkx2-5/Tnnt1/Krt19/Prox1/Neurl2/Mylk3/Tmod1/Gnpat/Srf/Tenm4	13	Ablated
GO:0044070	regulation of anion transport	13/1432	5.51315299819688	0.00516148615196336	0.0349106258650313	0.0254559010262606	Ces1c/Ces1a/Tnfrsf11a/Tcaf2/Tcaf1/Grm2/Ptges/Slc38a3/Adora2a/Slc43a1/Dtnbp1/Htr1a/Stc2	13	Ablated
GO:0032956	regulation of actin cytoskeleton organization	30/1432	4.3672439948257	0.00519178702747591	0.0349106258650313	0.0254559010262606	Rnd1/Wasl/Gsn/Braf/Wasf2/Stau2/Tek/Cdk10/Epha3/Id1/Cdk5r1/Fhod1/Prox1/Capn1/Ntf3/Baiap2l2/Pak2/Fzd10/Prkce/Met/Flna/Mylk3/Tmod1/Dlc1/Ssh2/Arhgef15/Baiap2/Limk1/Add1/Pdxp	30	Ablated
GO:0006188	IMP biosynthetic process	4/1432	7.56727673189242	0.00520980587084433	0.0349106258650313	0.0254559010262606	Hprt/Atic/Adsl/Ampd1	4	Ablated
GO:0009226	nucleotide-sugar biosynthetic process	4/1432	7.56727673189242	0.00520980587084433	0.0349106258650313	0.0254559010262606	Gnpda2/Pgm3/Gmds/Pmm2	4	Ablated
GO:0014857	regulation of skeletal muscle cell proliferation	4/1432	7.56727673189242	0.00520980587084433	0.0349106258650313	0.0254559010262606	Myog/Angpt1/Paxbp1/Ephb1	4	Ablated
GO:0019377	glycolipid catabolic process	4/1432	7.56727673189242	0.00520980587084433	0.0349106258650313	0.0254559010262606	Galc/Hexa/Gm2a/Naga	4	Ablated
GO:0021819	layer formation in cerebral cortex	4/1432	7.56727673189242	0.00520980587084433	0.0349106258650313	0.0254559010262606	Mboat7/Cdk5r1/Lrp8/Socs7	4	Ablated
GO:0021859	pyramidal neuron differentiation	4/1432	7.56727673189242	0.00520980587084433	0.0349106258650313	0.0254559010262606	Atp7a/Plxna3/Uqcrq/Zmiz1	4	Ablated
GO:0030007	cellular potassium ion homeostasis	4/1432	7.56727673189242	0.00520980587084433	0.0349106258650313	0.0254559010262606	Atp1a1/Camk2d/Atp1b1/Kcnma1	4	Ablated
GO:0034638	phosphatidylcholine catabolic process	4/1432	7.56727673189242	0.00520980587084433	0.0349106258650313	0.0254559010262606	Enpp2/Pnpla7/Gdpd3/Ldlr	4	Ablated
